#Annotated with Bakta v1.6.1, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	473415	473927	-	GKPOKD_02305	18.2	4.8		RefSeq:WP_004150963.1, SO:0001217, UniParc:UPI000241E19E, UniRef:UniRef100_A0A2U0MTU2, UniRef:UniRef50_A0A379D7H9, UniRef:UniRef90_A0A2U0MTU2
contig_1	478276	478428	+	GKPOKD_02340	6.3	10.0		RefSeq:WP_004150957.1, SO:0001217, UniParc:UPI000241E0F6, UniRef:UniRef100_W1DH40, UniRef:UniRef50_G9YA99, UniRef:UniRef90_W1DH40
contig_1	486191	486433	-	GKPOKD_02390	9.2	5.4		RefSeq:WP_002918740.1, SO:0001217, UniParc:UPI0001576794, UniRef:UniRef100_A0A7U7IIL9, UniRef:UniRef90_H3N3I7
contig_1	560332	560733	+	GKPOKD_02775	14.7	8.8		RefSeq:WP_004181414.1, SO:0001217, UniParc:UPI000205C9E5, UniRef:UniRef100_A0A3N0LX84, UniRef:UniRef50_A0A1Y6GF63, UniRef:UniRef90_A0A0E1CC45
contig_1	604609	604758	+	GKPOKD_03005	5.5	4.2		SO:0001217, UniParc:UPI000205CDF9, UniRef:UniRef100_A0A483JB48, UniRef:UniRef50_A0A2U0NAP7, UniRef:UniRef90_A0A2U0NAP7
contig_1	611091	611258	-	GKPOKD_03045	6.0	5.3		RefSeq:WP_002917926.1, SO:0001217, UniParc:UPI0001A58BEF, UniRef:UniRef100_A0A7U7F9K7, UniRef:UniRef50_W9BBN0, UniRef:UniRef90_W9BBN0
contig_1	734191	734280	-	GKPOKD_03650	3.3	4.1		SO:0001217, UniParc:UPI0002410689, UniRef:UniRef100_A0A2X1Q2W0, UniRef:UniRef50_A0A3S4GEB5, UniRef:UniRef90_A0A3S4GEB5
contig_1	734301	734489	-	GKPOKD_03655	6.7	5.6		RefSeq:WP_002916738.1, SO:0001217, UniParc:UPI000157692F, UniRef:UniRef100_A0A2X1Q2W0, UniRef:UniRef50_A0A3S4GEB5, UniRef:UniRef90_A0A3S4GEB5
contig_1	734689	735033	-	GKPOKD_03660	13.5	6.2		RefSeq:WP_004174409.1, SO:0001217, UniParc:UPI000241DCAA, UniRef:UniRef100_A0A8D6J4K2, UniRef:UniRef50_A0A087FVF2, UniRef:UniRef90_A0A8D6J4K2
contig_1	741391	741984	+	GKPOKD_03695	22.6	8.4		RefSeq:WP_004188553.1, SO:0001217, UniParc:UPI00003DD8F3, UniRef:UniRef100_W9BCU3, UniRef:UniRef50_W9BCU3, UniRef:UniRef90_W9BCU3
contig_1	743772	744158	+	GKPOKD_03710	14.8	5.2		SO:0001217, UniParc:UPI0003B4994C, UniRef:UniRef100_A0A0J2GLT0, UniRef:UniRef50_A0A0J2GLT0, UniRef:UniRef90_A0A0J2GLT0
contig_1	757559	758299	+	GKPOKD_03775	27.0	10.1		RefSeq:WP_004150893.1, SO:0001217, UniParc:UPI000241DBF3, UniRef:UniRef100_A0A422VMU0, UniRef:UniRef50_A0A422VMU0, UniRef:UniRef90_A0A422VMU0
contig_1	762221	762484	+	GKPOKD_03800	9.5	5.3		RefSeq:WP_004150888.1, SO:0001217, UniParc:UPI000241DBEE, UniRef:UniRef100_A0A2U0MJX6, UniRef:UniRef50_A0A2U0MJX6, UniRef:UniRef90_A0A2U0MJX6
contig_1	763344	763820	+	GKPOKD_03810	17.6	6.9		RefSeq:WP_004150886.1, SO:0001217, UniParc:UPI000241DBEC, UniRef:UniRef100_A0A1L5DEA6, UniRef:UniRef50_A0A1L5DEA6, UniRef:UniRef90_A0A1L5DEA6
contig_1	775530	776645	-	GKPOKD_03875	43.0	5.5		RefSeq:WP_004188579.1, SO:0001217, UniParc:UPI000241DBDD, UniRef:UniRef100_A0A8D6D1G2, UniRef:UniRef50_B5RK12, UniRef:UniRef90_A0A483PMQ2
contig_1	777734	778744	+	GKPOKD_03895	39.2	8.8		RefSeq:WP_004150870.1, SO:0001217, UniParc:UPI000241DBDB, UniRef:UniRef100_A0A0E1C8J9, UniRef:UniRef90_A0A0E1C8J9
contig_1	778948	780546	+	GKPOKD_03900	61.9	8.3		RefSeq:WP_004154311.1, SO:0001217, UniParc:UPI000241DBDA, UniRef:UniRef100_A0A2U0M2K2, UniRef:UniRef50_A0A2U0M2K2, UniRef:UniRef90_A0A2U0M2K2
contig_1	783431	783772	+	GKPOKD_03920	12.7	11.4		RefSeq:WP_004152609.1, SO:0001217, UniParc:UPI000241DB47, UniRef:UniRef100_A0A2U0M2I8, UniRef:UniRef50_A0A2U0M2I8, UniRef:UniRef90_A0A2U0M2I8
contig_1	785348	785647	-	GKPOKD_03930	10.8	5.3		RefSeq:WP_004152611.1, SO:0001217, UniParc:UPI000241DB45, UniRef:UniRef100_A0A0E1C8S4, UniRef:UniRef50_A0A0E1C8S4, UniRef:UniRef90_A0A0E1C8S4
contig_1	787018	787188	+	GKPOKD_03950	6.2	4.4		SO:0001217, UniParc:UPI000292C039, UniRef:UniRef100_A0A0J2JRZ9, UniRef:UniRef50_A0A0J2JRZ9, UniRef:UniRef90_A0A0J2JRZ9
contig_1	787821	789011	-	GKPOKD_03960	44.1	8.6		RefSeq:WP_004217754.1, SO:0001217, UniParc:UPI000241DB3F, UniRef:UniRef100_A0A0E1C9B6, UniRef:UniRef50_A0A0E1C9B6, UniRef:UniRef90_A0A0E1C9B6
contig_1	790813	791766	-	GKPOKD_03975	36.5	8.8		RefSeq:WP_004151759.1, SO:0001217, UniParc:UPI000241DB3D, UniRef:UniRef100_A0A1L5T9L6, UniRef:UniRef50_A0A1L5T9L6, UniRef:UniRef90_A0A1L5T9L6
contig_1	792111	792389	+	GKPOKD_03980	10.1	6.1		RefSeq:WP_004151760.1, SO:0001217, UniParc:UPI000241DB3C, UniRef:UniRef100_A0A1L5CFZ5, UniRef:UniRef50_A0A1L5CFZ5, UniRef:UniRef90_A0A1L5CFZ5
contig_1	792968	793315	+	GKPOKD_03990	12.8	4.3		RefSeq:WP_004151762.1, SO:0001217, UniParc:UPI000241DB3A, UniRef:UniRef100_A0A1L5FHB5, UniRef:UniRef50_A0A1L5FHB5, UniRef:UniRef90_A0A1L5FHB5
contig_1	979962	980282	-	GKPOKD_04890	11.8	9.3		RefSeq:WP_002915873.1, SO:0001217, UniParc:UPI0001576E7A, UniRef:UniRef100_A0A0W8ANJ1, UniRef:UniRef50_A0A0W8ANJ1, UniRef:UniRef90_A0A0W8ANJ1
contig_1	1164875	1164982	+	GKPOKD_05825	3.7	9.5		SO:0001217, UniParc:UPI00026F071A, UniRef:UniRef100_A0A3N0U1C7, UniRef:UniRef50_A0A0C7K6X4, UniRef:UniRef90_A0A0C7K6X4
contig_1	1197997	1198176	-	GKPOKD_06025	6.4	4.4		RefSeq:WP_002914284.1, SO:0001217, UniParc:UPI000205DD86, UniRef:UniRef100_A0A7U7F757, UniRef:UniRef50_A0A087FS68, UniRef:UniRef90_A0A087FS68
contig_1	1235546	1236346	+	GKPOKD_06200	30.0	6.2		RefSeq:WP_004151022.1, SO:0001217, UniParc:UPI0002686F41, UniRef:UniRef100_A0A141RJJ6, UniRef:UniRef50_A0A2E1XIE4, UniRef:UniRef90_A0A8B3QME9
contig_1	1236781	1238331	-	GKPOKD_06210	60.3	8.0		RefSeq:WP_004151021.1, SO:0001217, UniParc:UPI00022A54FD, UniRef:UniRef100_G3FZD4, UniRef:UniRef50_A0A0E1CA36, UniRef:UniRef90_A0A0E1CA36
contig_1	1245322	1245510	+	GKPOKD_06260	7.3	4.6		RefSeq:WP_004151011.1, SO:0001217, UniParc:UPI00022A54F3, UniRef:UniRef100_A0A0E1CES1, UniRef:UniRef50_A0A0E1CES1, UniRef:UniRef90_A0A0E1CES1
contig_1	1245851	1246534	-	GKPOKD_06270	26.1	9.2		RefSeq:WP_004151009.1, SO:0001217, UniParc:UPI00022A54F1, UniRef:UniRef100_G3FZC1, UniRef:UniRef50_A0A0A3TR99, UniRef:UniRef90_A0A0A3TR99
contig_1	1246521	1247600	-	GKPOKD_06275	40.5	5.3		RefSeq:WP_004151008.1, SO:0001217, UniParc:UPI00022A54F0, UniRef:UniRef100_G3FZC0, UniRef:UniRef50_V5TVW1, UniRef:UniRef90_V5TVW1
contig_1	1247600	1248601	-	GKPOKD_06280	38.7	5.4		RefSeq:WP_004151007.1, SO:0001217, UniParc:UPI00022A54EF, UniRef:UniRef100_G3FZB9, UniRef:UniRef50_V5TXJ9, UniRef:UniRef90_V5TXJ9
contig_1	1256432	1256815	+	GKPOKD_06330	13.9	10.2		RefSeq:WP_004150999.1, SO:0001217, UniParc:UPI00022A64C0, UniRef:UniRef100_G3FZA7, UniRef:UniRef50_A0A210VE25, UniRef:UniRef90_A0A2J4YZC4
contig_1	1258220	1259086	-	GKPOKD_06350	33.2	8.4		RefSeq:WP_004150995.1, SO:0001217, UniParc:UPI00022A64BB, UniRef:UniRef100_G3FZA2, UniRef:UniRef50_G3FZA2, UniRef:UniRef90_G3FZA2
contig_1	1263632	1264750	+	GKPOKD_06380	39.5	7.0		RefSeq:WP_004200602.1, SO:0001217, UniParc:UPI00022A64B5, UniRef:UniRef100_G3FZ96, UniRef:UniRef50_G3FZ96, UniRef:UniRef90_G3FZ96
contig_1	1272320	1272676	-	GKPOKD_06420	13.7	9.1		SO:0001217, UniParc:UPI0003B4CE49, UniRef:UniRef100_A0A7Z7XC70, UniRef:UniRef50_A0A7Z7XC70, UniRef:UniRef90_A0A7Z7XC70
contig_1	1272716	1273093	-	GKPOKD_06425	14.0	8.8		RefSeq:WP_004150980.1, SO:0001217, UniParc:UPI00022A64AE, UniRef:UniRef100_W8URA6, UniRef:UniRef50_W8URA6, UniRef:UniRef90_W8URA6
contig_1	1367419	1368261	-	GKPOKD_06910	30.8	10.1		RefSeq:WP_004188864.1, SO:0001217, UniParc:UPI000241DCA1, UniRef:UniRef100_A0A0E1CAH9, UniRef:UniRef90_B5XNK6
contig_1	1393859	1394050	-	GKPOKD_07005	7.4	6.6		RefSeq:WP_004152548.1, SO:0001217, UniParc:UPI00026873AB, UniRef:UniRef100_A0A0J2GQR1, UniRef:UniRef50_A0A0J2GQR1, UniRef:UniRef90_A0A377WPK7
contig_1	1397598	1397897	-	GKPOKD_07040	11.7	4.8		RefSeq:WP_004164029.1, SO:0001217, UniParc:UPI00026873A4, UniRef:UniRef100_A0A1B3A7R8, UniRef:UniRef50_A0A0M3F808, UniRef:UniRef90_A0A1B3A7R8
contig_1	1397894	1398043	-	GKPOKD_07045	5.6	9.2		RefSeq:WP_004164037.1, SO:0001217, UniParc:UPI00026873A3, UniRef:UniRef100_A0A0E1CB26, UniRef:UniRef50_A0A0E1CB26, UniRef:UniRef90_A0A0E1CB26
contig_1	1398999	1399232	+	GKPOKD_07055	9.2	9.8		RefSeq:WP_004152538.1, SO:0001217, UniParc:UPI000205BBD2, UniRef:UniRef100_A0A0E1CF75, UniRef:UniRef50_A0A090UX97, UniRef:UniRef90_A0A0E1CF75
contig_1	1399380	1399589	+	GKPOKD_07060	8.0	9.2		RefSeq:WP_004152537.1, SO:0001217, UniParc:UPI00026873A1, UniRef:UniRef100_A0A0E1CEQ5, UniRef:UniRef50_A0A0E1CEQ5, UniRef:UniRef90_A0A0E1CEQ5
contig_1	1401667	1401801	+	GKPOKD_07080	5.1	4.6		SO:0001217, UniParc:UPI000268739D, UniRef:UniRef100_A0A0J2GQQ1, UniRef:UniRef50_A0A377VZQ1, UniRef:UniRef90_A0A377VZQ1
contig_1	1401798	1402208	+	GKPOKD_07085	15.0	5.4		RefSeq:WP_004152532.1, SO:0001217, UniParc:UPI000268739C, UniRef:UniRef100_A0A0E1CER0, UniRef:UniRef50_A0A0E1CER0, UniRef:UniRef90_A0A0E1CER0
contig_1	1402192	1402383	+	GKPOKD_07090	7.1	9.2		RefSeq:WP_004152531.1, SO:0001217, UniParc:UPI000268739B, UniRef:UniRef100_A0A0J2G0T2, UniRef:UniRef50_A0A0J2G0T2, UniRef:UniRef90_A0A0J2G0T2
contig_1	1402380	1402805	+	GKPOKD_07095	16.8	7.7		RefSeq:WP_004152530.1, SO:0001217, UniParc:UPI000268739A, UniRef:UniRef100_A0A0J2FZW2, UniRef:UniRef50_A0A0J2FZW2, UniRef:UniRef90_A0A0J2FZW2
contig_1	1402802	1403545	+	GKPOKD_07100	28.0	6.0		RefSeq:WP_004152529.1, SO:0001217, UniParc:UPI0002687399, UniRef:UniRef100_A0A0E1CAK5, UniRef:UniRef50_A0A0E1CAK5, UniRef:UniRef90_A0A0E1CAK5
contig_1	1403545	1403715	+	GKPOKD_07105	6.4	4.1		RefSeq:WP_004152528.1, SO:0001217, UniParc:UPI00026F0691, UniRef:UniRef100_A0A0E1CF84, UniRef:UniRef50_A0A0E1CF84, UniRef:UniRef90_A0A0E1CF84
contig_1	1403716	1403928	+	GKPOKD_07110	7.8	8.7		RefSeq:WP_004141386.1, SO:0001217, UniParc:UPI0001B756D6, UniRef:UniRef100_A0A8F8ZJ69, UniRef:UniRef50_A0A377Y8A5, UniRef:UniRef90_A0A8F6W153
contig_1	1404586	1404825	+	GKPOKD_07120	9.1	4.1		RefSeq:WP_004152526.1, SO:0001217, UniParc:UPI0002687396, UniRef:UniRef100_A0A0J2FZV7, UniRef:UniRef50_A0A0J2FZV7, UniRef:UniRef90_A0A0J2FZV7
contig_1	1404825	1405163	+	GKPOKD_07125	12.6	9.1		RefSeq:WP_004152525.1, SO:0001217, UniParc:UPI0002687395, UniRef:UniRef100_A0A0J2G0D7, UniRef:UniRef50_E6WKA0, UniRef:UniRef90_A0A1V3ZBT7
contig_1	1408900	1409103	+	GKPOKD_07155	6.7	10.4		RefSeq:WP_004152472.1, SO:0001217, UniParc:UPI0002687391, UniRef:UniRef100_A0A0S3FG18, UniRef:UniRef50_A0A0S3FG18, UniRef:UniRef90_A0A0S3FG18
contig_1	1410783	1411088	+	GKPOKD_07165	11.8	4.7		RefSeq:WP_004152470.1, SO:0001217, UniParc:UPI000205CA4C, UniRef:UniRef100_A0A0S3FG86, UniRef:UniRef50_A0A0S3FG86, UniRef:UniRef90_A0A0S3FG86
contig_1	1411146	1411328	+	GKPOKD_07170	7.3	12.0		SO:0001217, UniParc:UPI0004368FDC, UniRef:UniRef100_A0A422ZJZ4, UniRef:UniRef50_A0A378A6N1, UniRef:UniRef90_A0A378A6N1
contig_1	1412798	1413190	+	GKPOKD_07185	13.5	4.7		RefSeq:WP_004152466.1, SO:0001217, UniParc:UPI000205CA50, UniRef:UniRef100_A0A0S3FG49, UniRef:UniRef50_W0A5R2, UniRef:UniRef90_A0A0S3FG49
contig_1	1413183	1413461	+	GKPOKD_07190	10.3	5.0		RefSeq:WP_004152465.1, SO:0001217, UniParc:UPI00026872E3, UniRef:UniRef100_A0A367SA96, UniRef:UniRef50_A0A6G1Y4M9, UniRef:UniRef90_A0A6G1Y4M9
contig_1	1413510	1414121	+	GKPOKD_07195	22.4	4.9		RefSeq:WP_004153043.1, SO:0001217, UniParc:UPI00026872E2, UniRef:UniRef100_A0A422ZJX1, UniRef:UniRef50_A0A2X3IST8, UniRef:UniRef90_A0A2X3IST8
contig_1	1414121	1414621	+	GKPOKD_07200	18.6	6.7		SO:0001217, UniRef:UniRef50_A0A378A8W0, UniRef:UniRef90_A0A378A8W0
contig_1	1414657	1416597	+	GKPOKD_07205	70.6	5.0		SO:0001217, UniRef:UniRef50_A0A378A5Z3, UniRef:UniRef50_S4VBT3, UniRef:UniRef90_A0A378A5Z3, UniRef:UniRef90_S4VBT3
contig_1	1416599	1417069	+	GKPOKD_07210	17.6	6.8		RefSeq:WP_004152462.1, SO:0001217, UniParc:UPI00026872E0, UniRef:UniRef100_S4VHU9, UniRef:UniRef50_S4VHU9, UniRef:UniRef90_S4VHU9
contig_1	1417062	1417559	+	GKPOKD_07215	16.9	7.9		RefSeq:WP_004152461.1, SO:0001217, UniParc:UPI00026872DF, UniRef:UniRef100_S4VEP4, UniRef:UniRef50_S4VEP4, UniRef:UniRef90_S4VEP4
contig_1	1417572	1420316	+	GKPOKD_07220	100.4	5.3		RefSeq:WP_004152460.1, SO:0001217, UniParc:UPI00026872DE, UniRef:UniRef100_A0A844PS62, UniRef:UniRef50_A0A515CRH4, UniRef:UniRef90_A0A2X3KF91
contig_1	1420316	1423705	+	GKPOKD_07225	124.5	5.9		RefSeq:WP_004152459.1, SO:0001217, UniParc:UPI00026872DD, UniRef:UniRef100_S4VHF4, UniRef:UniRef50_A0A7D6A2L1, UniRef:UniRef90_S4VHF4
contig_1	1423715	1424329	+	GKPOKD_07230	23.5	6.2		RefSeq:WP_004152458.1, SO:0001217, UniParc:UPI00026F0553, UniRef:UniRef100_A0A423A0Z8, UniRef:UniRef50_A0A210UQ64, UniRef:UniRef90_A0A210UQ64
contig_1	1424604	1425002	-	GKPOKD_07235	14.7	5.8		RefSeq:WP_004152457.1, SO:0001217, UniParc:UPI00026F0554, UniRef:UniRef100_A0A367SCJ1, UniRef:UniRef50_A0A2U1U8E9, UniRef:UniRef90_A0A367SCJ1
contig_1	1425007	1425219	-	GKPOKD_07240	7.9	10.2		RefSeq:WP_004153676.1, SO:0001217, UniParc:UPI00026872DA, UniRef:UniRef100_A0A658ZLF2, UniRef:UniRef50_A0A658ZLF2, UniRef:UniRef90_A0A658ZLF2
contig_1	1427005	1427265	-	GKPOKD_07265	9.9	5.2		RefSeq:WP_004243906.1, SO:0001217, UniParc:UPI0002CF71A1, UniRef:UniRef100_A0A422ZA13, UniRef:UniRef50_B7UGQ3, UniRef:UniRef90_R4YGD9
contig_1	1539135	1540016	-	GKPOKD_07820	33.7	5.2		RefSeq:WP_004188919.1, SO:0001217, UniParc:UPI000241D9E9, UniRef:UniRef100_A0A1L5FJ41, UniRef:UniRef50_W9BI58, UniRef:UniRef90_A0A1L5FJ41
contig_1	1876716	1877051	+	GKPOKD_09270	12.4	4.6	PF08956.13|DUF1869	PFAM:PF08956.13, RefSeq:WP_002911862.1, SO:0001217, UniParc:UPI0001A586D8, UniRef:UniRef100_W9BPS7, UniRef:UniRef50_A0A2P8VNH9, UniRef:UniRef90_W9BPS7
contig_1	1878103	1878678	+	GKPOKD_09280	19.6	11.1		RefSeq:WP_004151488.1, SO:0001217, UniParc:UPI00026F055F, UniRef:UniRef100_A0A2V3K9N6, UniRef:UniRef50_A0A0H3GSE1, UniRef:UniRef90_A0A0H3GSE1
contig_1	1883915	1884244	+	GKPOKD_09310	13.3	5.1		RefSeq:WP_001588070.1, SO:0001217, UniParc:UPI0002687389, UniRef:UniRef100_A0A8D6KTR7, UniRef:UniRef50_B7MWP2, UniRef:UniRef90_B7MWP2
contig_1	1884258	1884569	+	GKPOKD_09315	12.3	9.5		RefSeq:WP_001030749.1, SO:0001217, UniParc:UPI0002687388, UniRef:UniRef100_A0A2S5RLM2, UniRef:UniRef50_A0A2S5RLM2, UniRef:UniRef90_A0A2S5RLM2
contig_1	1884648	1884938	+	GKPOKD_09320	11.2	5.0		RefSeq:WP_002911787.1, SO:0001217, UniParc:UPI00026F08D4, UniRef:UniRef100_A0A2V3K2R2, UniRef:UniRef50_A0A2I5TPB1, UniRef:UniRef90_A0A2V3K2R2
contig_1	1884991	1885371	+	GKPOKD_09325	14.8	4.8		RefSeq:WP_004151487.1, SO:0001217, UniParc:UPI0002687387, UniRef:UniRef100_A0A2V3K1A0, UniRef:UniRef50_A0A486NKG3, UniRef:UniRef90_A0A806NSB7
contig_1	1889054	1889620	+	GKPOKD_09340	19.8	9.1		RefSeq:WP_004198820.1, SO:0001217, UniParc:UPI0002BF2003, UniRef:UniRef100_A0A0E1CCH5, UniRef:UniRef50_A0A0E1CCH5, UniRef:UniRef90_A0A0E1CCH5
contig_1	1892565	1892807	+	GKPOKD_09360	9.5	5.1		RefSeq:WP_004151480.1, SO:0001217, UniParc:UPI00026F08CD, UniRef:UniRef100_A0A7M3GC17, UniRef:UniRef50_I4SPX6, UniRef:UniRef90_A0A0J1NDW1
contig_1	1892980	1893195	-	GKPOKD_09365	8.2	5.1		RefSeq:WP_000132147.1, SO:0001217, UniParc:UPI0002610A80, UniRef:UniRef100_A0A5T4GK06, UniRef:UniRef50_A0A5T4GK06, UniRef:UniRef90_A0A5T4GK06
contig_1	1895656	1896138	+	GKPOKD_09375	18.9	6.4		RefSeq:WP_004151478.1, SO:0001217, UniParc:UPI000268737F, UniRef:UniRef100_A0A0E1CC03, UniRef:UniRef50_A0A0E1CC03, UniRef:UniRef90_A0A0E1CC03
contig_1	1897417	1898013	+	GKPOKD_09380	23.7	8.2		RefSeq:WP_004151477.1, SO:0001217, UniParc:UPI00026F0573, UniRef:UniRef100_A0A0J2GRG9, UniRef:UniRef50_B7MWM0, UniRef:UniRef90_A0A0J2GRG9
contig_1	1925282	1925518	-	GKPOKD_09500	8.5	6.0		RefSeq:WP_002911721.1, SO:0001217, UniParc:UPI0001A58676, UniRef:UniRef100_A0A2V3K2B7, UniRef:UniRef50_A0A2W7T4C3, UniRef:UniRef90_A0A2W7T4C3
contig_1	2002409	2002600	-	GKPOKD_09930	7.0	8.7		RefSeq:WP_004175432.1, SO:0001217, UniParc:UPI000205BB0D, UniRef:UniRef100_A0A0J2GR26, UniRef:UniRef50_A0A0J2GR26, UniRef:UniRef90_A0A0J2GR26
contig_1	2094743	2094838	+	GKPOKD_10375	3.4	4.3		RefSeq:WP_004152318.1, SO:0001217, UniParc:UPI00024108AE, UniRef:UniRef100_A0A0E1CCK9, UniRef:UniRef50_A0A1F2LZ28, UniRef:UniRef90_B5XW26
contig_1	2097523	2098464	+	GKPOKD_10390	34.4	10.1		
contig_1	2104745	2105854	+	GKPOKD_10440	39.7	6.9		RefSeq:WP_004155011.1, SO:0001217, UniParc:UPI000268736B, UniRef:UniRef100_A0A844PZM3, UniRef:UniRef50_A0A377V2Q7, UniRef:UniRef50_A0A422ZCU0, UniRef:UniRef90_A0A422ZCU0, UniRef:UniRef90_A6TAR4
contig_1	2105872	2106183	+	GKPOKD_10445	11.9	5.5		SO:0001217, UniParc:UPI000268736A, UniRef:UniRef100_A0A0J2FXP3, UniRef:UniRef50_A0A0J2FXP3, UniRef:UniRef90_A0A0J2FXP3
contig_1	2187487	2187693	+	GKPOKD_10800	8.3	12.0		SO:0001217, UniParc:UPI0002410C50, UniRef:UniRef100_A0A0E1CDD0, UniRef:UniRef50_G9Z8N6, UniRef:UniRef90_A0A0E1CDD0
contig_1	2194481	2194714	+	GKPOKD_10840	7.8	6.2		RefSeq:WP_002910028.1, SO:0001217, UniParc:UPI000205CA79, UniRef:UniRef100_R4Y998, UniRef:UniRef50_A0A486SP11, UniRef:UniRef90_R4Y998
contig_1	2223075	2223395	-	GKPOKD_10985	11.2	6.3		RefSeq:WP_002909010.1, SO:0001217, UniParc:UPI000240FFE3, UniRef:UniRef100_A0A0E1CCX3, UniRef:UniRef50_A0A377WKC4, UniRef:UniRef90_A0A377WKC4
contig_1	2223511	2223729	+	GKPOKD_10990	8.1	9.0		RefSeq:WP_004143192.1, SO:0001217, UniParc:UPI0001A585C9, UniRef:UniRef100_A0A0C4M5H7, UniRef:UniRef50_A0A0C4M5H7, UniRef:UniRef90_A0A0C4M5H7
contig_1	2240046	2240243	+	GKPOKD_11065	6.9	5.2		RefSeq:WP_002908880.1, SO:0001217, UniParc:UPI000157673C, UniRef:UniRef100_A0A0E1CHE6, UniRef:UniRef50_A0A0E1CHE6, UniRef:UniRef90_A0A0E1CHE6
contig_1	2314801	2315190	+	GKPOKD_11420	14.4	8.5		RefSeq:WP_004151171.1, SO:0001217, UniParc:UPI0002687538, UniRef:UniRef100_A0A0E1CD60, UniRef:UniRef50_K8A3B1, UniRef:UniRef90_K8A3B1
contig_1	2317787	2318179	+	GKPOKD_11435	15.2	9.5		
contig_1	2327362	2328003	-	GKPOKD_11475	24.4	9.6		RefSeq:WP_004145379.1, SO:0001217, UniParc:UPI00015763EF, UniRef:UniRef100_A0A7U7F4V0, UniRef:UniRef50_W9B924, UniRef:UniRef90_W9B924
contig_1	2339458	2339598	-	GKPOKD_11535	5.1	4.1		RefSeq:WP_002908189.1, SO:0001217, UniParc:UPI00015763E4, UniRef:UniRef100_A0A7U7F6M9, UniRef:UniRef50_A0A2S4RZ35, UniRef:UniRef90_A0A7U7F6M9
contig_1	2370452	2370601	+	GKPOKD_11700	5.5	11.1		RefSeq:WP_002907802.1, SO:0001217, UniParc:UPI0001A58ABE, UniRef:UniRef100_A0A0E1CHR3, UniRef:UniRef50_A0A7H4MLH5, UniRef:UniRef90_A0A0E1CHR3
