#Annotated with Bakta v1.6.1, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_2	7848	8192	-	IKPKMH_03320	12.4	9.0		RefSeq:WP_032432889.1, SO:0001217, UniParc:UPI000451283B, UniRef:UniRef100_A0A4S4UZV6, UniRef:UniRef50_B5XMU4, UniRef:UniRef90_A0A4S4UZV6
contig_2	98378	98527	+	IKPKMH_03770	5.0	5.2		SO:0001217, UniRef:UniRef50_V0A9S1, UniRef:UniRef90_A0A2X1QCJ5
contig_2	104297	104518	-	IKPKMH_03810	7.9	7.8		RefSeq:WP_002898602.1, SO:0001217, UniParc:UPI00015762E4, UniRef:UniRef100_A0A7U7IGD8, UniRef:UniRef50_A0A2N4W2I4, UniRef:UniRef90_A0A2N4W2I4
contig_2	104775	104897	+	IKPKMH_03815	4.4	10.4		RefSeq:WP_002898600.1, SO:0001217, UniParc:UPI00015762E3, UniRef:UniRef100_A0A0E1CGT0, UniRef:UniRef50_A0A0E1CGT0, UniRef:UniRef90_A0A0E1CGT0
contig_2	172350	172565	+	IKPKMH_04120	8.1	9.6		RefSeq:WP_004141776.1, SO:0001217, UniParc:UPI0001B775A9, UniRef:UniRef100_A0A2X1QRE9, UniRef:UniRef50_A0A2X1QRE9, UniRef:UniRef90_A0A2X1QRE9
contig_2	246120	246284	-	IKPKMH_04400	5.8	7.7		RefSeq:WP_002896395.1, SO:0001217, UniParc:UPI0002186873, UniRef:UniRef100_V0AWN8, UniRef:UniRef50_A0A0E1CGL0, UniRef:UniRef90_A0A0E1CGL0
contig_2	348656	348748	-	IKPKMH_04885	3.6	8.4		SO:0001217, UniParc:UPI0001BDD3C4, UniRef:UniRef100_A0A0E1CH20, UniRef:UniRef50_A0A0E1CH20, UniRef:UniRef90_A0A0E1CH20
contig_2	371883	371993	+	IKPKMH_04975	3.7	6.0		SO:0001217, UniParc:UPI0001575D42, UniRef:UniRef100_A0A447S3R1, UniRef:UniRef50_A0A447S3R1, UniRef:UniRef90_A0A447S3R1
contig_2	377178	377684	-	IKPKMH_04995	19.2	6.1		RefSeq:WP_002895283.1, SO:0001217, UniParc:UPI0001575D3F, UniRef:UniRef100_A0A7U7F2F3, UniRef:UniRef50_B5XRF4, UniRef:UniRef90_A0A169AQY3
contig_2	382113	382418	+	IKPKMH_05025	11.5	9.7		KEGG:K21975, RefSeq:WP_032433858.1, SO:0001217, UniParc:UPI00044E8B6A, UniRef:UniRef100_A0A4S7LBK7, UniRef:UniRef50_A0A7S9E197, UniRef:UniRef90_A0A7S9E197
contig_2	447082	447657	-	IKPKMH_05375	20.3	11.5		SO:0001217, UniParc:UPI00044F510F, UniRef:UniRef100_A0A331YP51, UniRef:UniRef50_A0A331YP51, UniRef:UniRef90_A0A331YP51
contig_2	531039	532280	-	IKPKMH_05795	45.8	5.7	PF08309.14|LVIVD, PF08309.14|LVIVD	COG:COG5276, COG:S, PFAM:PF08309.14, PFAM:PF08309.14, RefSeq:WP_020801569.1, SO:0001217, UniParc:UPI0003421315, UniRef:UniRef100_A0A4S6V432, UniRef:UniRef50_A0A833G4K0, UniRef:UniRef90_A0A0H3CN84
contig_3	48782	49054	+	IKPKMH_06370	10.1	8.3		RefSeq:WP_023279116.1, SO:0001217, UniParc:UPI000318EDA4, UniRef:UniRef100_A0A7U9D1J3, UniRef:UniRef50_W1HY11, UniRef:UniRef90_W1HY11
contig_3	67180	67326	-	IKPKMH_06465	5.6	8.1		SO:0001217, UniRef:UniRef50_A0A4R3ZIW8, UniRef:UniRef90_UPI00036CEE3C
contig_3	145579	148020	+	IKPKMH_06830	89.9	5.9	PF09994.12|DUF2235, PF09994.12|DUF2235	PFAM:PF09994.12, PFAM:PF09994.12, RefSeq:WP_032432956.1, SO:0001217, UniParc:UPI00044648E0, UniRef:UniRef100_A0A4S4TSL7, UniRef:UniRef50_A0A2J9SH40, UniRef:UniRef90_A0A2X3CAR6
contig_3	148295	149434	+	IKPKMH_06840	41.6	5.7		RefSeq:WP_023287565.1, SO:0001217, UniParc:UPI0003BF7C48, UniRef:UniRef100_A0A4S7LRU7, UniRef:UniRef50_L0MDP8, UniRef:UniRef90_A0A0E1CF38
contig_3	157965	158459	+	IKPKMH_06870	18.3	6.3		RefSeq:WP_004179572.1, SO:0001217, UniParc:UPI000282EF73, UniRef:UniRef100_A0A1V7XCR4, UniRef:UniRef50_W9BP40, UniRef:UniRef90_A0A1V7XCR4
contig_3	177858	178052	-	IKPKMH_06980	7.6	6.1		RefSeq:WP_004176404.1, SO:0001217, UniParc:UPI000157636B, UniRef:UniRef100_A0A7U7F3P4, UniRef:UniRef50_A0A087FKZ6, UniRef:UniRef90_A0A087FKZ6
contig_3	258359	258877	+	IKPKMH_07350	19.6	7.8		SO:0001217, UniParc:UPI000205DDA7, UniRef:UniRef100_A0A0C7KD08, UniRef:UniRef50_B5XRF4, UniRef:UniRef90_B5XRF4
contig_3	273430	273792	-	IKPKMH_07410	14.0	6.3		RefSeq:WP_002903374.1, SO:0001217, UniParc:UPI0001575FBC, UniRef:UniRef100_A0A7U7F3U9, UniRef:UniRef50_A0A0J4N9Z3, UniRef:UniRef90_B5XRE1
contig_4	24105	24206	-	IKPKMH_07615	4.1	8.8		SO:0001217, UniParc:UPI0002410CD1, UniRef:UniRef100_J2LNT0, UniRef:UniRef50_A0A2J4VVS7, UniRef:UniRef90_A0A6B3VI75
contig_4	73257	73604	-	IKPKMH_07825	13.5	5.9	PF05973.17|Gp49	COG:COG4683, COG:S, PFAM:PF05973.17, RefSeq:WP_032433636.1, SO:0001217, UniParc:UPI00044C8191, UniRef:UniRef100_A0A4S7KZ03, UniRef:UniRef50_A0A1B8H9Y4, UniRef:UniRef90_A0A486LFK7
contig_5	47084	47359	+	IKPKMH_08920	9.0	6.1		RefSeq:WP_004174494.1, SO:0001217, UniParc:UPI0001A5883A, UniRef:UniRef100_A0A060VEJ6, UniRef:UniRef50_A0A380QQL3, UniRef:UniRef90_A0A060VEJ6
contig_5	138171	138491	-	IKPKMH_09335	11.8	9.3		RefSeq:WP_023286839.1, SO:0001217, UniParc:UPI0003BFB02E, UniRef:UniRef100_A0A4S4WLG5, UniRef:UniRef50_A0A0W8ANJ1, UniRef:UniRef90_A0A0W8ANJ1
contig_6	46727	46930	+	IKPKMH_10110	7.9	4.8		RefSeq:WP_015959185.1, SO:0001217, UniParc:UPI0001576D21, UniRef:UniRef100_A0A4C4KZL6, UniRef:UniRef50_A0A4R7GML3, UniRef:UniRef90_A0A0L7AII5
contig_6	48379	48987	+	IKPKMH_10120	23.2	8.4		RefSeq:WP_032433717.1, SO:0001217, UniParc:UPI00044C625E, UniRef:UniRef100_A0A4S7LQF4, UniRef:UniRef50_A0A4S7LQF4, UniRef:UniRef90_A0A4S7LQF4
contig_6	53411	54505	-	IKPKMH_10145	41.6	6.0		RefSeq:WP_071557796.1, SO:0001217, UniParc:UPI00044B45DF, UniRef:UniRef100_A0A4S8CTT3, UniRef:UniRef50_A0A4S8CTT3, UniRef:UniRef90_A0A4S8CTT3
contig_6	68541	69602	+	IKPKMH_10200	38.5	5.1		SO:0001217, UniParc:UPI0003BFCFC2, UniRef:UniRef100_A0A4S7KBA6, UniRef:UniRef50_L0MCS7, UniRef:UniRef90_A0A1L5UBY4
contig_6	79183	79353	-	IKPKMH_10255	6.5	7.9		SO:0001217, UniParc:UPI000448860A, UniRef:UniRef100_A0A331TDX7, UniRef:UniRef50_A0A377TK28, UniRef:UniRef90_A0A331TDX7
contig_6	117636	117821	+	IKPKMH_10455	6.7	5.8	PF02900.21|LigB	PFAM:PF02900.21
contig_6	147924	148031	+	IKPKMH_10615	4.1	10.7		SO:0001217, UniParc:UPI000282FFC0, UniRef:UniRef100_A0A2X3D3B8, UniRef:UniRef50_A0A486QLN5, UniRef:UniRef90_A0A486QLN5
contig_6	152141	153172	-	IKPKMH_10645	39.7	5.6		RefSeq:WP_019724980.1, SO:0001217, UniParc:UPI0002DA7414, UniRef:UniRef100_A0A4S4U660, UniRef:UniRef50_A0A4S4U660, UniRef:UniRef90_A0A4S4U660
contig_6	155553	156032	+	IKPKMH_10655	18.6	4.6		SO:0001217, UniRef:UniRef50_UPI001D0DBA1C, UniRef:UniRef90_UPI001D0DBA1C
contig_6	156134	157507	-	IKPKMH_10660	53.9	5.1		RefSeq:WP_019724983.1, SO:0001217, UniParc:UPI0002EC454E, UniRef:UniRef100_A0A4V3Y3Z6, UniRef:UniRef50_A0A4V3Y3Z6, UniRef:UniRef90_A0A4V3Y3Z6
contig_7	94329	94739	+	IKPKMH_11410	14.9	9.2		RefSeq:WP_004145917.1, SO:0001217, UniParc:UPI0001A58247, UniRef:UniRef100_A0A7U7F2W6, UniRef:UniRef50_A0A086I921, UniRef:UniRef90_A0A2A5MMM6
contig_7	104545	104829	-	IKPKMH_11450	9.7	5.0		RefSeq:WP_004177403.1, SO:0001217, UniParc:UPI00015762A8, UniRef:UniRef100_A0A0S3DJS2, UniRef:UniRef50_H5V495, UniRef:UniRef90_A0A087FUV1
contig_9	64449	64601	-	IKPKMH_13090	6.0	8.8		SO:0001217, UniParc:UPI0001B75196, UniRef:UniRef100_A0A0C7KFE1, UniRef:UniRef50_A0A0C7KFE1, UniRef:UniRef90_A0A0C7KFE1
contig_9	106073	106405	-	IKPKMH_13310	11.6	4.3		RefSeq:WP_004178748.1, SO:0001217, UniParc:UPI0001576180, UniRef:UniRef100_A0A7U7F3H9, UniRef:UniRef50_A0A0B7GDE0, UniRef:UniRef90_A0A2V3KCU8
contig_9	138660	138917	+	IKPKMH_13470	9.5	5.2		RefSeq:WP_004147352.1, SO:0001217, UniParc:UPI00024105C1, UniRef:UniRef100_A0A060VJW7, UniRef:UniRef50_A0A168EXL6, UniRef:UniRef90_A0A378CDV7
contig_9	138914	139129	+	IKPKMH_13475	8.2	7.8		RefSeq:WP_004142688.1, SO:0001217, UniParc:UPI000157624F, UniRef:UniRef100_A0A087FUG5, UniRef:UniRef50_L0M9B6, UniRef:UniRef90_A0A087FUG5
contig_10	45	542	+	IKPKMH_13795	18.6	8.9		SO:0001217, UniRef:UniRef50_UPI0015D6AAA8, UniRef:UniRef90_UPI0015D6AAA8
contig_10	7839	8441	-	IKPKMH_13835	23.6	9.5		RefSeq:WP_123677151.1, SO:0001217, UniParc:UPI0004470E5F, UniRef:UniRef100_A0A6B0P0C1, UniRef:UniRef50_A0A483NIY5, UniRef:UniRef90_A0A483NIY5
contig_10	10684	11565	+	IKPKMH_13845	33.6	5.3		RefSeq:WP_004149226.1, SO:0001217, UniParc:UPI0001A586AE, UniRef:UniRef100_W9BI58, UniRef:UniRef50_W9BI58, UniRef:UniRef90_A0A1L5FJ41
contig_10	142795	143637	+	IKPKMH_14455	30.8	10.1		RefSeq:WP_004180898.1, SO:0001217, UniParc:UPI00024103E2, UniRef:UniRef100_J2X5S9, UniRef:UniRef90_B5XNK6
contig_11	204	539	+	IKPKMH_14760	12.4	6.2		
contig_11	24719	25075	+	IKPKMH_14860	13.9	4.9		RefSeq:WP_004176301.1, SO:0001217, UniParc:UPI0001576087, UniRef:UniRef100_A0A169Q432, UniRef:UniRef50_A0A086I7Y8, UniRef:UniRef90_A0A086I7Y8
contig_11	28239	29816	-	IKPKMH_14875	58.2	6.7		SO:0001217, UniRef:UniRef50_A0A4S8CGG0, UniRef:UniRef90_A0A4S8CGG0
contig_11	42293	42397	+	IKPKMH_14945	3.7	10.0		SO:0001217, UniParc:UPI0001576097, UniRef:UniRef100_A0A7U7F3Y1, UniRef:UniRef50_B5XR91, UniRef:UniRef90_B5XR91
contig_11	42786	43157	+	IKPKMH_14950	13.9	9.9		SO:0001217, UniParc:UPI00037FE62F, UniRef:UniRef100_A0A170XEE3, UniRef:UniRef50_A0A0H3HC69, UniRef:UniRef90_A0A0J2G704
contig_11	69394	69498	-	IKPKMH_15085	3.7	5.6		SO:0001217, UniParc:UPI000282F005, UniRef:UniRef100_A0A331H0I4, UniRef:UniRef50_A0A7Z9B0A7, UniRef:UniRef90_A0A7Z9B0A7
contig_11	72432	72662	+	IKPKMH_15105	8.6	5.4		SO:0001217, UniParc:UPI00028301EE, UniRef:UniRef100_A0A1L5VYX7, UniRef:UniRef50_A0A1L5VYX7, UniRef:UniRef90_A0A378C701
contig_11	82014	82274	+	IKPKMH_15155	9.4	6.0		RefSeq:WP_004176262.1, SO:0001217, UniParc:UPI0000003DFF, UniRef:UniRef100_Q849X8, UniRef:UniRef50_A0A141RGY5, UniRef:UniRef90_A0A141RGY5
contig_11	123266	123364	+	IKPKMH_15360	3.7	6.0		SO:0001217, UniParc:UPI0001576227, UniRef:UniRef100_A0A7U7IHA3, UniRef:UniRef50_E3G7B2, UniRef:UniRef90_A0A7U7IHA3
contig_11	126409	126699	-	IKPKMH_15385	11.1	9.4		RefSeq:WP_002904624.1, SO:0001217, UniParc:UPI000157622D, UniRef:UniRef100_V0AY65, UniRef:UniRef50_V0AY65, UniRef:UniRef90_V0AY65
contig_11	156674	156922	-	IKPKMH_15545	9.7	8.1		RefSeq:WP_002904810.1, SO:0001217, UniParc:UPI00015762A4, UniRef:UniRef100_W9B845, UniRef:UniRef50_A0A0F1R5I5, UniRef:UniRef90_A0A087FPE2
contig_11	160031	160171	-	IKPKMH_15560	5.1	10.3		RefSeq:WP_002904814.1, SO:0001217, UniParc:UPI0001576309, UniRef:UniRef100_A0A7U7IIT8, UniRef:UniRef50_A0A377XB29, UniRef:UniRef90_A0A7U7IIT8
contig_11	160196	160435	-	IKPKMH_15565	8.9	9.3		RefSeq:WP_002904816.1, SO:0001217, UniParc:UPI000218621C, UniRef:UniRef100_A0A0E1CIT5, UniRef:UniRef50_A0A0E1CIT5, UniRef:UniRef90_A0A0E1CIT5
contig_11	190662	190901	-	IKPKMH_15700	9.4	9.3		RefSeq:WP_002904864.1, SO:0001217, UniParc:UPI000241DB03, UniRef:UniRef100_A0A8D6CUK3, UniRef:UniRef50_A0A8B4T3Y9, UniRef:UniRef90_A0A2X3F2Y9
contig_12	1830	3851	-	IKPKMH_15730	75.5	6.9		RefSeq:WP_009308508.1, SO:0001217, UniParc:UPI0002410260, UniRef:UniRef100_A0A4V4EZL1, UniRef:UniRef50_A0A8I1FH81, UniRef:UniRef90_A0A4V4EZL1
contig_12	86927	87034	+	IKPKMH_16150	3.7	9.5		SO:0001217, UniParc:UPI0002410CBC, UniRef:UniRef100_A0A0C7K6X4, UniRef:UniRef50_A0A0C7K6X4, UniRef:UniRef90_A0A0C7K6X4
contig_12	120048	120227	-	IKPKMH_16350	6.4	4.4		RefSeq:WP_002914284.1, SO:0001217, UniParc:UPI000205DD86, UniRef:UniRef100_A0A7U7F757, UniRef:UniRef50_A0A087FS68, UniRef:UniRef90_A0A087FS68
contig_12	153386	154186	+	IKPKMH_16505	30.0	6.2		RefSeq:WP_004180956.1, SO:0001217, UniParc:UPI0001A587DD, UniRef:UniRef100_A0A141RFT2, UniRef:UniRef50_A0A2E1XIE4, UniRef:UniRef90_A0A8B3QME9
contig_13	13366	13842	-	IKPKMH_16725	17.3	5.0	PF05488.16|PAAR_motif	COG:COG4104, COG:U, PFAM:PF05488.16, RefSeq:WP_009484465.1, SO:0001217, UniParc:UPI0001576F8A, UniRef:UniRef100_W9BDJ4, UniRef:UniRef50_A0A0H3CMW4, UniRef:UniRef90_W9BDJ4
contig_13	68110	68403	-	IKPKMH_16980	9.7	4.2		SO:0001217, UniParc:UPI00024102C0, UniRef:UniRef100_V0B5E6, UniRef:UniRef50_A0A2X3E7M1, UniRef:UniRef90_A0A087FTJ2
contig_13	84420	86546	+	IKPKMH_17070	80.0	7.2		RefSeq:WP_004192454.1, SO:0001217, UniParc:UPI00029CD339, UniRef:UniRef100_A0A4S8CZ52, UniRef:UniRef50_A0A4S8CZ52, UniRef:UniRef90_A0A4S8CZ52
contig_13	110132	110227	-	IKPKMH_17195	3.6	10.8		SO:0001217, UniParc:UPI0002186713, UniRef:UniRef100_A0A2X3EXL5, UniRef:UniRef50_A0A0E1CQI5, UniRef:UniRef90_A0A0E1CQI5
contig_14	81800	81949	+	IKPKMH_17865	5.5	4.5		SO:0001217, UniParc:UPI00021863BE, UniRef:UniRef100_A0A367TH72, UniRef:UniRef50_A0A2U0NAP7, UniRef:UniRef90_A0A2U0NAP7
contig_14	87090	87197	+	IKPKMH_17895	3.8	6.5		SO:0001217, UniRef:UniRef50_A0A0C7KIZ2, UniRef:UniRef90_A0A0C7KIZ2
contig_14	88399	88566	-	IKPKMH_17910	6.0	5.3		RefSeq:WP_002917926.1, SO:0001217, UniParc:UPI0001A58BEF, UniRef:UniRef100_A0A7U7F9K7, UniRef:UniRef50_W9BBN0, UniRef:UniRef90_W9BBN0
contig_14	146510	146782	-	IKPKMH_18195	9.3	9.0		RefSeq:WP_023328345.1, SO:0001217, UniParc:UPI0003BF849C, UniRef:UniRef100_A0A4V4EV14, UniRef:UniRef50_W1HQ20, UniRef:UniRef90_A0A1C3PZV6, UniRef:UniRef90_V0ALP5
contig_14	147493	148740	-	IKPKMH_18200	47.8	5.0		RefSeq:WP_032433591.1, SO:0001217, UniParc:UPI0004524D11, UniRef:UniRef100_A0A4S7L398, UniRef:UniRef50_A0A0H3F4U0, UniRef:UniRef90_A0A4S7L398
contig_15	13214	13549	+	IKPKMH_18320	12.4	4.6	PF08956.13|DUF1869	PFAM:PF08956.13, RefSeq:WP_004148980.1, SO:0001217, UniParc:UPI00026EA56A, UniRef:UniRef100_A0A422XSY4, UniRef:UniRef50_A0A2P8VNH9, UniRef:UniRef90_W9BPS7
contig_15	14601	15176	+	IKPKMH_18330	19.7	11.1		RefSeq:WP_032434792.1, SO:0001217, UniParc:UPI0004A13058, UniRef:UniRef100_A0A332RK93, UniRef:UniRef50_A0A0H3GSE1, UniRef:UniRef90_A0A0H3GSE1
contig_15	20413	20742	+	IKPKMH_18360	13.3	5.1		RefSeq:WP_001588070.1, SO:0001217, UniParc:UPI0002687389, UniRef:UniRef100_A0A8D6KTR7, UniRef:UniRef50_B7MWP2, UniRef:UniRef90_B7MWP2
contig_15	20756	21067	+	IKPKMH_18365	12.3	9.5		RefSeq:WP_001030749.1, SO:0001217, UniParc:UPI0002687388, UniRef:UniRef100_A0A2S5RLM2, UniRef:UniRef50_A0A2S5RLM2, UniRef:UniRef90_A0A2S5RLM2
contig_15	21146	21436	+	IKPKMH_18370	11.2	5.0		RefSeq:WP_002911787.1, SO:0001217, UniParc:UPI00026F08D4, UniRef:UniRef100_A0A2V3K2R2, UniRef:UniRef50_A0A2I5TPB1, UniRef:UniRef90_A0A2V3K2R2
contig_15	21489	21869	+	IKPKMH_18375	14.8	4.8		RefSeq:WP_004151487.1, SO:0001217, UniParc:UPI0002687387, UniRef:UniRef100_A0A2V3K1A0, UniRef:UniRef50_A0A486NKG3, UniRef:UniRef90_A0A806NSB7
contig_15	25552	26118	+	IKPKMH_18390	19.8	9.1		RefSeq:WP_004198820.1, SO:0001217, UniParc:UPI0002BF2003, UniRef:UniRef100_A0A0E1CCH5, UniRef:UniRef50_A0A0E1CCH5, UniRef:UniRef90_A0A0E1CCH5
contig_15	29063	29305	+	IKPKMH_18410	9.5	5.1		RefSeq:WP_004151480.1, SO:0001217, UniParc:UPI00026F08CD, UniRef:UniRef100_A0A7M3GC17, UniRef:UniRef50_I4SPX6, UniRef:UniRef90_A0A0J1NDW1
contig_15	29478	29693	-	IKPKMH_18415	8.2	5.1		RefSeq:WP_000132147.1, SO:0001217, UniParc:UPI0002610A80, UniRef:UniRef100_A0A5T4GK06, UniRef:UniRef50_A0A5T4GK06, UniRef:UniRef90_A0A5T4GK06
contig_15	32154	32636	+	IKPKMH_18425	18.9	6.4		RefSeq:WP_004151478.1, SO:0001217, UniParc:UPI000268737F, UniRef:UniRef100_A0A0E1CC03, UniRef:UniRef50_A0A0E1CC03, UniRef:UniRef90_A0A0E1CC03
contig_15	33915	34511	+	IKPKMH_18430	23.7	8.2		RefSeq:WP_004151477.1, SO:0001217, UniParc:UPI00026F0573, UniRef:UniRef100_A0A0J2GRG9, UniRef:UniRef50_B7MWM0, UniRef:UniRef90_A0A0J2GRG9
contig_15	62796	63854	+	IKPKMH_18535	40.6	5.9		RefSeq:WP_000899459.1, SO:0001217, UniParc:UPI000188728C, UniRef:UniRef100_A0A3T8R365, UniRef:UniRef50_E6W0T8, UniRef:UniRef90_A0A377ZC83
contig_15	74344	74481	-	IKPKMH_18590	4.7	6.5		RefSeq:WP_000825479.1, SO:0001217, UniParc:UPI000022FBBE, UniRef:UniRef100_Q6XGF6, UniRef:UniRef50_A8AEX9, UniRef:UniRef90_A8AEX9
contig_15	80452	80685	-	IKPKMH_18625	8.5	6.8		RefSeq:WP_001231171.1, SO:0001217, UniParc:UPI0000F67B7E, UniRef:UniRef100_A0A0K4B5E9, UniRef:UniRef50_A0A635LY00, UniRef:UniRef90_A0A635LY00
contig_15	82390	82572	-	IKPKMH_18635	6.7	4.6		RefSeq:WP_001513329.1, SO:0001217, UniParc:UPI000282ECCD, UniRef:UniRef100_A0A1Y4JJG3, UniRef:UniRef50_A0A1Y4JJG3, UniRef:UniRef90_A0A1Y4JJG3
contig_15	82919	83845	-	IKPKMH_18645	35.4	9.4		RefSeq:WP_000039781.1, SO:0001217, UniParc:UPI0002A2603F, UniRef:UniRef100_A0A3T8R695, UniRef:UniRef50_Q9X9G6, UniRef:UniRef90_Q9X9G6
contig_15	118762	118998	-	IKPKMH_18730	8.4	6.0		RefSeq:WP_004212965.1, SO:0001217, UniParc:UPI0002B5F32C, UniRef:UniRef100_A0A210V1N3, UniRef:UniRef50_A0A2W7T4C3, UniRef:UniRef90_A0A2W7T4C3
contig_15	122934	123764	-	IKPKMH_18765	32.6	9.1		RefSeq:WP_023317563.1, SO:0001217, UniParc:UPI0003BF12BF, UniRef:UniRef100_A0A263K2L5, UniRef:UniRef50_B7MJR3, UniRef:UniRef90_A0A263K2L5
contig_15	124233	124367	-	IKPKMH_18770	5.2	4.3		SO:0001217, UniRef:UniRef50_W9B7L7, UniRef:UniRef90_W9B7L7
contig_15	125149	125448	-	IKPKMH_18780	11.2	9.4		RefSeq:WP_039817952.1, SO:0001217, UniParc:UPI000584CDCD, UniRef:UniRef100_A0A482J4Q4, UniRef:UniRef50_A0A1X9TP86, UniRef:UniRef90_A0A1X9TP86
contig_15	134824	135162	-	IKPKMH_18845	12.0	4.7		RefSeq:WP_039817923.1, SO:0001217, UniParc:UPI00058540CB, UniRef:UniRef100_A0A482JA22, UniRef:UniRef50_A0A482JA22, UniRef:UniRef90_A0A482JA22
contig_15	140492	140782	-	IKPKMH_18870	11.0	10.6		
contig_16	40710	41054	+	IKPKMH_19085	13.4	6.2		RefSeq:WP_004185642.1, SO:0001217, UniParc:UPI000157692E, UniRef:UniRef100_W9BBZ4, UniRef:UniRef50_A0A087FVF2, UniRef:UniRef90_W9BBZ4
contig_16	41254	41442	+	IKPKMH_19090	6.7	5.6		RefSeq:WP_002916738.1, SO:0001217, UniParc:UPI000157692F, UniRef:UniRef100_A0A2X1Q2W0, UniRef:UniRef50_A0A3S4GEB5, UniRef:UniRef90_A0A3S4GEB5
